RecordID,Measurementtimestamp,VehicleID,FleetID,TruckID,Region,OperationalHours,Mileage,EngineHealth,SensorData,VehicleSpeedSensor,Vibration,EngineLoad,EngineCoolantTemp,IntakeManifoldPressure,EngineRPM,SpeedOBD,IntakeAirTemp,MassAirFlowRate,ThrottlePosManifold,VoltageControlModule,AmbientAirTemp,AccelPedalPosD,EngineOilTemp,SpeedGPS,GPSLongitude,GPSLatitude,GPSBearing,GPSAltitude,TurboBoostAndVcmGauge,TripDistance,LitresPer100kmInst,AccelSsorTotal,CO2InGPerKmInst,TripTimeJourney,MaintenanceFlag
90,2/22/2016 16:02,1387,69,355,3,7862,175725,0.529816891,30.338497,19,3.46966718,68.09057679,96,22,1754,23,1,90.94223317,4.425372653,11.73560123,2,26.95532738,89,72,123.8641581,50.56967093,87.08758485,945,77.38268404,779.1558368,13.86662791,1.996293678,202.4357337,219,1
91,2/22/2016 16:02,1001,54,390,3,9841,127699,0.638845885,43.60914036,121,2.603402897,43.55383974,107,176,3422,63,18,141.3811939,53.74238922,11.70619406,45,92.68135642,112,81,176.067617,28.8777588,88.34449875,4321,95.88871042,612.7650606,9.830227789,7.409684545,462.2492231,281,2
92,2/22/2016 16:02,1389,54,476,1,7514,133881,0.547715767,67.72694274,136,1.225628412,22.46420353,83,151,982,119,23,59.93366071,73.77841681,12.8523525,41,65.42281111,107,38,-85.81413203,52.64291864,91.88582549,615,15.75037017,842.1480129,15.85374472,1.022084301,314.0526294,258,1
93,2/22/2016 16:02,1565,28,416,4,7827,150304,0.765383805,10.12959138,19,3.790203343,65.93651953,90,70,1092,116,37,40.96803147,33.39156285,13.47981065,35,97.26367485,137,12,-130.5838348,-71.1434016,142.2365523,3698,55.57745959,313.7224894,16.0179834,8.792121004,157.4440655,82,2
94,2/22/2016 16:02,1105,56,426,1,8467,94060,0.822615029,18.90426519,63,2.319229527,35.12834175,86,100,1619,66,45,56.53368987,36.47494977,12.4548608,32,37.66154595,90,88,-38.80277011,43.55909294,331.8797803,823,62.62648262,241.6508666,10.91224023,9.065058254,284.1761507,55,2
95,2/22/2016 16:02,1771,99,485,3,6336,105190,0.945427573,3.331497227,84,2.908268655,58.91110654,83,95,3085,83,7,178.9849582,54.30739084,11.1948031,-6,82.51428875,76,26,-96.82061028,-19.45690762,39.11210264,4229,59.32196522,795.9588905,27.08263838,3.478749648,417.4756881,116,0
96,2/22/2016 16:02,1821,69,190,3,9956,21693,0.86693596,90.22017254,119,3.902636741,66.81035072,102,178,1410,130,22,126.3599863,98.19133286,12.83587438,-20,21.76812089,145,113,-111.9310072,14.68030571,333.2773372,2932,1.65648006,712.9061338,21.37597262,9.445754214,181.6282231,80,1
97,2/22/2016 16:02,1476,98,217,2,4199,161591,0.980552199,57.38961895,134,1.981663162,13.76670913,111,158,915,122,-1,70.14644154,5.69516853,13.63920455,8,88.81425965,145,26,18.21208984,-79.29201812,80.37970258,1074,3.030383926,265.0514938,21.93523595,0.059687958,252.182026,23,2
98,2/22/2016 16:02,1702,98,416,3,5898,96019,0.880474916,52.34274358,101,4.656233332,4.925978722,118,71,3752,137,-2,125.9670627,50.04051111,13.30227898,22,78.22024939,148,73,-126.5535517,13.1615758,176.0952099,4358,70.64133207,655.8275273,9.438366712,4.950153749,156.6502619,161,0
99,2/22/2016 16:02,1401,77,355,3,7706,179557,0.649036552,70.62406406,63,2.599411146,49.33197205,78,131,3632,100,27,170.7124511,37.20927316,12.25087429,11,89.56851008,84,33,-71.30594659,30.94549137,302.215207,3029,27.47135141,784.0134818,24.02948124,9.643386404,327.1890303,52,2
100,2/22/2016 16:02,1729,58,86,3,2395,72136,0.773792405,98.83502237,47,3.548351856,15.82996835,111,180,1527,59,27,86.47573682,70.49946803,13.02552811,36,78.13028962,135,135,-84.50322645,89.25671597,268.382431,1145,38.10127296,669.69406,7.16880386,2.885623549,270.0046026,95,1
101,2/22/2016 16:02,1555,78,216,4,5599,123002,0.72896982,17.22372884,46,3.80013377,8.967011394,87,162,2001,131,48,45.21579723,5.539095047,11.50746539,-19,25.6561594,92,57,33.37910956,71.5344189,354.5789437,2321,43.00761339,78.08523828,24.61912724,0.758827956,450.2440868,37,0
102,2/22/2016 16:02,1161,75,423,1,6730,34027,0.782984362,13.31060175,66,1.884776171,8.904827502,80,38,2502,100,11,58.01990469,35.45586755,12.55593691,21,23.34216248,125,135,-76.36359847,-3.328911891,91.34724644,3377,76.44266404,270.1133427,21.57237745,1.166071979,187.5519472,204,0
103,2/22/2016 16:02,1201,42,320,1,8820,69307,0.78604467,29.47908649,16,1.36476106,70.21003871,118,159,3549,63,38,150.8356387,0.112428455,11.73425182,14,8.984214665,70,43,155.362987,-41.17839853,91.87250228,4593,12.54598358,649.6723541,13.61163883,4.611633992,417.4340942,295,2
104,2/22/2016 16:02,1957,38,118,4,1748,173770,0.851050543,90.39441598,105,4.624449468,90.52667923,113,86,2180,104,45,54.54438804,51.44836042,14.32968412,25,50.84910891,72,101,170.1416265,-63.70652503,260.8646547,136,50.32440009,232.9112656,15.73530713,4.243595869,125.7444537,80,1
105,2/22/2016 16:02,1995,68,414,4,7034,10729,0.541521907,41.14606114,125,1.636099822,93.18395552,98,101,1535,35,2,67.6705748,8.422295444,12.57825717,18,46.6500493,115,32,121.1785335,12.5570277,352.519127,3560,76.24903314,288.1078507,27.35422934,5.742932413,281.2131164,93,1
106,2/22/2016 16:02,1269,53,447,4,6087,62143,0.873372564,79.34967581,75,0.636688697,93.59129999,74,22,2512,56,5,184.3991559,83.95312646,12.91369722,30,22.18006233,148,56,-130.4498973,-7.158989272,356.3848631,1199,59.11263434,382.5276004,20.83073581,1.824008477,481.6060836,169,0
107,2/22/2016 16:02,1862,33,370,1,5306,50932,0.571871807,20.29281599,26,2.529204658,67.09953959,93,95,3198,33,25,125.7970404,86.45980714,11.96867096,24,54.59551751,103,103,-155.8421584,8.714799815,51.93740353,3752,30.55609855,404.9568229,9.095124147,8.580961227,105.4387522,78,1
108,2/22/2016 16:02,1815,71,480,1,6601,151138,0.513103652,49.36054424,89,4.140936012,92.58659017,74,183,2254,86,38,30.88799073,75.06132619,13.84561038,18,18.4976248,77,0,44.47440293,-3.645849136,352.0160271,2568,81.66228855,736.2624976,22.82503295,2.211030133,357.4218338,225,1
109,2/22/2016 16:02,1270,56,415,3,328,121529,0.759452771,12.74705391,46,1.481928059,13.18461094,79,100,1281,16,20,160.3853374,8.72326884,13.66897272,16,38.95228133,106,91,54.6862939,72.49868907,13.76880172,3984,53.00147495,608.0504048,6.780670415,3.178304472,154.1876067,207,0
110,2/22/2016 16:02,1455,72,87,1,1518,154092,0.79073848,41.28984,114,2.519419659,60.15094399,71,103,1538,97,38,53.08213472,26.69945692,11.77610284,-12,16.00518675,116,69,-31.69076956,43.47347135,64.89296434,3719,13.99180495,213.1328535,13.80385075,8.756304094,348.2747257,28,2
111,2/22/2016 16:02,1461,51,40,2,9182,121363,0.517425535,26.22819669,39,1.871561577,75.99979644,92,195,768,64,-10,101.0058655,0.834619149,11.41256472,20,75.86028731,103,78,-135.0914818,-52.32798813,230.7439605,449,97.3686179,102.5383141,25.68498684,1.49959731,123.3847591,102,1
112,2/22/2016 16:02,1726,74,161,1,2368,198248,0.757685557,54.94315958,68,0.220831504,94.30639939,101,165,789,83,-4,12.25978726,74.74911162,11.48402193,29,76.01786438,135,104,-82.06205837,23.20478934,167.840127,1364,39.50576997,962.7739856,25.31609199,5.817715683,359.5508748,177,2
113,2/22/2016 16:02,1251,43,191,4,4586,72326,0.767285104,78.04062131,99,0.774113003,32.83615768,70,120,1784,99,11,191.8590197,85.94520326,12.909257,28,87.31005652,114,18,-4.220331284,-4.412782867,228.6738493,1113,89.21488996,198.6678965,29.33527013,5.27431122,231.1519753,7,0
114,2/22/2016 16:02,1701,15,25,1,5397,115016,0.526247451,93.83703713,44,4.005373545,58.47749178,101,178,3943,13,19,167.5220366,55.51762667,14.90153755,-11,53.61618828,121,116,19.28114121,55.53615824,88.37080754,3873,14.94772001,523.0904582,12.41472255,4.647660258,203.9738763,178,1
115,2/22/2016 16:02,1295,38,420,3,5989,175807,0.855792643,28.38427813,101,4.679149773,40.35553674,87,178,1523,89,44,197.0678733,89.71469981,14.38141613,-8,62.9672676,140,17,-147.3040172,56.11706976,182.5071787,4530,15.19678623,767.6975821,27.06253963,5.376034476,495.1316822,41,2
116,2/22/2016 16:02,1724,15,152,1,1833,185379,0.605144851,74.31316957,79,0.121014644,53.82688252,85,157,1232,94,44,131.1967136,5.060043309,12.88022557,-19,63.67810329,103,53,-30.69483922,-50.87298829,262.1118484,3882,40.03005041,209.1577443,25.41276694,1.416952331,106.2030646,183,2
117,2/22/2016 16:02,1719,5,95,4,6680,159370,0.897229607,88.55923373,73,4.319836521,50.35669442,85,108,542,107,10,155.4529906,54.6706945,13.69203071,3,17.10211157,79,138,-145.6541917,-0.311389484,66.01575025,275,94.47297719,119.6083397,21.31105152,3.216791262,261.3372268,48,1
118,2/22/2016 16:02,1748,93,442,2,3276,46893,0.655411065,12.48518771,123,3.64697684,84.96894072,106,60,980,1,36,32.77129054,77.0386434,12.74269629,45,38.0111898,149,127,-166.7787876,7.177109179,337.331847,4593,54.80921965,42.51430699,23.09376763,2.909890401,161.6545208,186,0
119,2/22/2016 16:02,1337,83,423,4,9227,129213,0.738946266,58.59322281,36,3.455860693,82.40668401,93,123,3851,108,21,78.03308677,83.86416728,14.94543745,-13,94.16827516,127,36,-52.91939579,-28.01664683,292.3831166,4779,73.99036155,335.4238523,10.41433848,8.070900855,350.4459703,69,2
120,2/22/2016 16:02,1878,54,46,2,2869,107647,0.94592544,61.18463086,74,2.207156743,39.49121102,88,145,927,21,36,74.62588012,8.196626593,12.53919548,46,29.59471839,128,26,107.0374484,-88.97492059,269.632427,2097,42.16716309,800.7879609,27.66327022,6.365246323,391.6066521,224,0
121,2/22/2016 16:02,1052,51,461,3,4020,47411,0.903089733,27.23851023,8,1.724719612,28.1009567,109,131,3364,53,44,30.12612728,37.85889399,14.8852234,-18,58.61033316,128,11,129.3323029,89.01725086,246.7993974,3832,68.89224262,837.5930663,12.31146616,9.395967866,313.1059118,254,0
122,2/22/2016 16:02,1791,10,138,3,474,190387,0.890931789,2.251455961,81,2.112116704,85.08797461,70,187,3536,7,-9,74.50807722,6.421422891,14.21137674,21,60.90598204,98,107,61.71545599,-41.5504542,60.41806234,2472,95.60440379,424.9677827,9.053482661,2.433915463,498.4942428,15,2
123,2/22/2016 16:02,1921,12,471,1,2155,157004,0.580217099,25.67029465,54,3.047177612,95.4658042,80,169,3092,47,48,132.8033878,60.73872459,12.59540467,17,74.41275138,103,1,-116.3295193,37.90340097,326.942192,857,18.30729062,893.4748624,6.648806093,0.51874886,349.6063058,244,1
124,2/22/2016 16:02,1216,4,466,3,2520,174078,0.524071193,58.47346072,136,4.739047726,1.861761381,109,120,757,85,18,47.52256957,32.88667499,14.36082945,-7,21.26727001,101,0,52.59687063,69.72523816,196.2001855,4444,33.17407132,671.7485337,26.80671834,2.794826772,400.1760272,227,1
125,2/22/2016 16:02,1763,95,288,3,5944,192740,0.802879475,19.64427124,63,1.114166915,50.10042159,88,180,789,118,-10,63.70759068,93.36977379,13.42917523,30,91.41720825,146,6,54.85977794,-43.58606869,37.87128165,175,68.91667977,805.1039557,13.62550469,3.265883764,232.3963737,191,2
126,2/22/2016 16:02,1187,18,353,4,3844,83732,0.705345821,28.73451796,40,4.871019634,77.15172276,74,70,2513,0,31,71.93796242,29.98507272,13.71697038,36,97.74048332,126,15,129.067253,60.32105309,334.3865921,301,81.11775126,369.9671949,29.54905172,3.445038484,451.3089055,97,0
127,2/22/2016 16:02,1379,80,164,4,2941,137011,0.954538638,70.79224601,14,1.24106583,98.59712159,90,112,946,112,18,189.2417566,51.87908914,11.61562819,-4,53.49131382,140,54,174.6411092,-77.63451043,232.7601178,4198,59.58824172,241.3123902,12.64425156,8.995594031,441.78847,113,0
128,2/22/2016 16:02,1492,36,412,1,9925,147723,0.674796632,39.83155916,35,4.24427123,53.05211011,89,94,3273,120,10,158.6558399,15.55863068,14.23006584,-2,42.74568573,95,77,37.16249495,27.51400101,293.9016112,4935,80.07743647,612.4104985,8.62243582,9.495904009,167.8393626,53,2
129,2/22/2016 16:02,1040,25,400,1,3197,14285,0.705274175,6.542538692,64,3.334142223,71.9008345,87,97,1078,134,6,35.07200479,36.22962713,12.35493279,42,23.58529991,97,71,30.68534188,-32.69171384,196.6571345,2781,15.85508888,208.9104364,7.544321174,0.315328115,425.0551147,67,0
130,2/22/2016 16:02,1156,87,16,1,4101,77626,0.763000272,39.91658842,32,3.750700254,93.33490646,103,181,1731,124,12,183.5172542,94.10029432,11.77009773,18,43.84858465,107,116,-23.20372204,-0.152929483,300.338316,3806,96.44955977,813.9008133,27.49628493,0.910423571,329.8360807,158,0
131,2/22/2016 16:02,1014,76,18,1,3701,189165,0.898200333,99.97689649,64,4.174753757,37.52205018,92,173,3453,79,39,159.3881533,80.54900911,14.26667462,14,94.33297507,143,32,-178.807317,85.21695695,308.932224,4926,67.26248497,909.904181,14.45429912,1.737628455,311.2120518,83,1
132,2/22/2016 16:02,1812,98,136,4,7951,32077,0.634149527,26.10515388,122,0.157616157,88.48205696,88,117,898,31,5,89.08113567,12.61427466,14.3889293,9,9.200112809,78,58,-35.90381754,7.36383148,202.1098969,1079,59.99204495,930.9732277,14.11180948,7.981419401,182.0434283,259,0
133,2/22/2016 16:02,1064,36,490,1,1224,183906,0.970910329,26.52565285,133,3.648504046,26.61524666,79,20,3007,130,-6,57.23361086,75.91385847,14.44946221,20,37.81095755,110,51,47.11849966,34.93473884,173.1847406,2180,6.213982685,536.8691599,6.475866621,4.996194342,265.9442548,59,2
134,2/22/2016 16:02,1856,67,464,1,2999,186685,0.769960556,16.98864147,126,4.978874339,72.54580899,119,17,2016,122,33,72.77382936,35.56084093,14.52439305,2,81.82242489,84,31,56.30769267,65.16440133,204.5028494,3331,73.86738056,136.7777796,28.95348112,6.141123495,476.8094587,67,2
135,2/22/2016 16:02,1838,9,247,3,8678,64757,0.920488631,27.16373827,74,2.52358178,95.5910903,117,13,3688,70,37,103.1249012,29.12069721,14.29143868,-8,74.7698143,122,66,-158.9456897,-82.67950804,31.50159196,3307,84.01965265,929.7580495,27.5242073,1.384135435,275.5897824,76,2
136,2/22/2016 16:02,1520,61,248,1,6166,49733,0.762809242,57.47533034,90,2.755223629,64.83041687,106,83,3226,113,40,137.2802278,87.07759527,12.09477626,41,57.66635815,142,134,-138.4462573,-55.33696509,329.5242884,2516,8.645214432,673.8687484,9.382101069,6.070894659,138.5314841,182,0
137,2/22/2016 16:03,1343,53,331,2,284,160391,0.885996598,96.4602132,73,0.61933177,37.62071246,114,21,3622,118,2,176.9992382,38.21451892,13.39358669,41,78.12551218,76,43,27.73746824,59.45157978,303.7356952,449,3.172941524,254.6053048,12.71699839,1.177386666,252.7395334,245,1
138,2/22/2016 16:03,1128,18,198,3,7962,30786,0.525710376,60.76952723,15,1.769764623,7.794085484,103,106,1870,107,6,24.98888489,94.02715428,12.76128811,-11,72.7454535,118,132,-176.3006678,-67.93398914,245.3024502,1223,67.57243692,700.0939923,6.974900087,8.015631894,174.3206923,185,1
139,2/22/2016 16:03,1647,43,1,4,4820,155754,0.899606241,40.98475923,106,3.101285344,20.06707408,112,46,1927,71,-1,82.06296707,4.808790812,12.65950662,45,62.60091092,111,91,38.79891154,-39.25350893,224.7877776,2233,29.0174143,559.3869175,13.39551493,6.931236254,418.917745,279,2
140,2/22/2016 16:03,1471,35,190,2,5178,11275,0.761979715,38.96336291,25,0.687859901,72.92551791,113,90,2381,13,40,121.1268751,34.97132735,13.57046324,47,64.88936854,96,52,131.8029931,43.87453667,19.60043146,302,44.21737851,970.2996095,13.16638996,0.351064274,376.6041858,285,0
141,2/22/2016 16:03,1062,63,381,1,4906,197666,0.724707794,2.422588461,53,1.73345055,98.96766278,90,151,1870,83,9,134.4313813,73.98706293,13.97484995,22,34.51072125,87,4,-73.99483942,-36.67016373,3.05665916,4941,1.37230024,832.3261026,28.29452044,0.147992297,267.2356808,210,2
142,2/22/2016 16:03,1138,98,460,3,8209,48791,0.555804833,0.25423022,91,1.804735753,84.97501776,109,107,2472,59,20,79.57155625,13.50533013,13.67849139,-13,57.91549587,110,139,-63.31972819,19.02677296,107.605562,2624,14.97296405,161.6801759,26.80699709,4.177928328,241.6305675,26,1
143,2/22/2016 16:03,1498,78,294,1,2524,75353,0.870781269,79.7193547,34,4.083135633,79.14805139,113,49,2689,65,14,69.86243334,7.557728783,12.45864334,23,23.69814905,142,5,116.4930309,-65.52733636,340.2137253,1347,41.1780072,822.4469337,19.39973523,1.689950939,263.1427686,24,0
144,2/22/2016 16:03,1592,4,476,3,276,156558,0.565581826,49.01606625,28,2.734491079,1.872981525,116,100,1152,110,9,98.51212288,53.31784447,14.69155772,40,92.91279511,138,72,148.2670251,14.44888534,287.1204265,3792,34.45826367,829.5247743,19.52227053,7.297176667,434.1705713,240,1
145,2/22/2016 16:03,1391,93,45,1,6210,148882,0.596158906,3.320941303,11,2.816799289,73.36913695,84,33,2625,103,44,77.18504666,62.77264212,11.95210348,-13,48.96539498,114,48,-53.85322828,-72.29645339,176.925831,1847,83.98134101,67.2129606,26.30697679,6.88086126,118.9811934,144,1
146,2/22/2016 16:03,1674,41,442,2,4851,109135,0.563211628,28.60270448,68,1.483217365,82.75616669,91,91,3783,135,27,131.4228416,2.492217377,11.20526471,39,70.37701339,82,10,-75.78932191,-74.48950855,205.6390122,2645,30.19485917,755.1948414,8.670857458,1.76611462,213.3369576,96,1
147,2/22/2016 16:03,1418,45,337,4,5407,54402,0.503287804,35.66818839,31,1.635791315,32.49967193,86,72,2975,27,48,37.47905441,50.64708495,11.28895722,35,3.978500298,86,139,-6.545200762,4.246360849,281.4883544,3526,57.08038183,274.1289915,15.18515462,2.108983207,308.8200034,220,1
148,2/22/2016 16:03,1288,50,385,2,7598,151099,0.83095689,78.328889,9,2.310885987,99.97034593,111,25,3795,72,22,51.98273809,69.26017592,11.16328059,-5,64.19596772,142,92,-157.2823412,-60.93955197,66.25834535,4071,16.43698252,18.00664471,8.819145903,4.889797549,251.9988571,48,2
149,2/22/2016 16:03,1378,79,32,2,4045,166407,0.635422022,43.43867032,132,4.102800976,3.586255226,76,60,2586,24,-6,23.06771507,61.92767315,14.80553901,9,61.55498655,118,121,-42.8394392,32.22618599,211.9853641,4176,22.14663622,614.04604,28.12397632,9.436767867,178.1858036,101,2
150,2/22/2016 16:03,1772,28,392,4,1460,81868,0.57473523,78.93001748,26,1.653005459,39.10799163,94,25,3893,15,10,56.36088169,11.69671025,12.08435763,0,33.23594853,110,56,97.01483723,56.89752196,163.7421675,1857,1.42562387,374.275191,26.49227734,6.262576702,208.0454273,132,1
151,2/22/2016 16:03,1489,42,118,3,4814,166656,0.659986241,63.37340509,20,1.675329151,21.26321367,91,67,2371,83,-1,144.7988967,86.92109296,13.50495106,7,90.11811389,103,59,-10.45126755,-80.35284268,322.9664329,3391,67.82014674,876.614726,21.08261691,4.556387813,451.9889475,233,2
152,2/22/2016 16:03,1230,80,296,3,1387,47245,0.749542346,3.313620642,15,2.888326301,97.25403667,79,172,1733,70,9,20.00724709,9.363879298,13.93166896,-15,89.05635633,110,125,158.2398959,-48.0144627,155.8921514,4021,41.25587991,800.8772557,12.95932642,9.185740814,109.0247571,173,0
153,2/22/2016 16:03,1040,76,184,4,5470,20077,0.75170626,96.86887041,28,4.21492075,67.20755299,119,170,687,17,39,120.4009162,41.53773663,14.70992931,27,23.45747244,132,67,122.0461871,87.58341257,172.4533371,3601,49.57415891,547.2698994,28.43678886,6.66340153,231.7662874,78,1
154,2/22/2016 16:03,1027,69,191,1,167,113283,0.683598004,18.14330367,101,2.569042409,41.67222571,115,83,1940,1,14,88.61577345,24.96170231,13.59700695,28,74.66969953,95,139,-107.7822823,-22.22618708,278.2435203,2499,70.29487414,670.5298662,27.5722612,5.169188394,453.1671379,104,0
155,2/22/2016 16:03,1134,98,235,3,1918,153924,0.747466136,27.56195617,124,0.729087913,97.26060816,85,66,2227,92,22,161.1113382,62.28068013,11.69285155,-13,17.06577859,135,23,107.2756581,0.509369949,51.20703498,4745,0.702749288,32.72207957,6.801750256,0.540846408,475.7546131,134,2
156,2/22/2016 16:03,1200,1,238,2,2147,123721,0.713670729,80.92940285,70,4.585164345,6.150056268,82,77,1876,78,3,168.4965404,36.3610058,12.36147279,14,75.84561608,139,128,-138.9035968,49.94630339,158.0314443,4350,29.39845748,335.3180035,14.24546325,9.087573829,102.7899024,141,1
157,2/22/2016 16:03,1839,39,216,4,1863,55654,0.911332623,18.98398641,82,2.408324727,21.94797673,112,21,3874,93,19,189.2620077,51.88154881,11.15596681,11,43.85825079,118,51,-8.452868855,51.83220636,355.6352416,3017,18.99331722,306.6925563,8.774400994,9.105840425,493.6355464,235,0
158,2/22/2016 16:03,1779,96,74,2,9829,66663,0.514806984,40.10877837,13,3.891632271,42.25607582,104,26,1261,7,45,93.38184891,72.92111278,11.93988219,-7,97.8308844,104,59,-50.10403216,-46.8574574,15.47382674,4101,27.28290033,608.1871247,27.26217317,3.642658195,394.9718914,33,1
159,2/22/2016 16:03,1929,90,111,3,8784,11600,0.934015067,86.49912182,40,0.312297745,12.42842691,99,126,2451,72,-5,188.9309703,45.22737361,11.88741983,48,53.36721581,104,28,121.537609,80.48761758,349.4490325,4311,4.837041439,689.3467591,10.95526448,5.913758656,269.5040094,35,1
160,2/22/2016 16:03,1032,17,103,4,2424,180469,0.621957628,63.72722762,111,4.19747842,99.69424234,118,78,2045,106,1,32.55757311,69.07554561,12.09787987,9,44.05837481,139,52,60.24703916,16.53609029,127.5862798,1239,47.1288276,21.1027091,29.58759917,7.959865188,308.8845492,43,2
